problem_id,year,code,question,title,statement,methods,source_type,solution_path,result_path,report_path,artifact_path
2018-B,2018,B,q02,Fifty-year native and total speaker forecast,Predict changes in native and total language speakers over the next 50 years and identify possible top-ten replacements.,Forecast deterministic speaker counts over 50 years from the auditable language panel.,official_statement_parameters,question_solutions/2018/B/q02/solution.py,question_results/2018/B/q02/result.json,question_reports/2018/B/q02/report.md,question_artifacts/2018/B/q02/language_projection.csv
2018-B,2018,B,q03,Geographic distribution shift,Predict how global population and migration patterns may change the geographic distribution of languages.,Score regional language shifts from growth pressure and migration connectivity.,official_statement_parameters,question_solutions/2018/B/q03/solution.py,question_results/2018/B/q03/result.json,question_reports/2018/B/q03/report.md,question_artifacts/2018/B/q03/language_geography_shift.csv
2018-B,2018,B,q04,Six international offices and languages,Recommend where a company should open six international offices and what languages should be used.,"Rank office candidates by market access, cost efficiency, and long-term language growth.",official_statement_parameters,question_solutions/2018/B/q04/solution.py,question_results/2018/B/q04/result.json,question_reports/2018/B/q04/report.md,question_artifacts/2018/B/q04/office_location_scores.csv
2018-B,2018,B,q05,Fewer offices and COO memo,Assess whether fewer than six offices can serve the company's communication needs and write the executive memo.,Compare hub coverage with projected language demand and produce a COO-facing recommendation.,official_statement_parameters,question_solutions/2018/B/q05/solution.py,question_results/2018/B/q05/result.json,question_reports/2018/B/q05/report.md,question_artifacts/2018/B/q05/language_strategy_frontier.png
2018-D,2018,D,q01,"Charging network at 10, 30, 50, and 90 percent EV adoption","Determine what the charging network should look like when electric vehicles represent 10, 30, 50, and 90 percent of all cars.",Use the official adoption levels and deterministic charger ratios to build a staged network plan.,official_statement_parameters,question_solutions/2018/D/q01/solution.py,question_results/2018/D/q01/result.json,question_reports/2018/D/q01/report.md,question_artifacts/2018/D/q01/ev_adoption_charger_plan.csv
2018-D,2018,D,q02,Tesla all-electric track assessment,Assess whether Tesla is on track to allow a complete switch to all-electric cars in the US.,Compare Tesla-style early fast charging with the national public charger network required for full transition.,official_statement_parameters,question_solutions/2018/D/q02/solution.py,question_results/2018/D/q02/result.json,question_reports/2018/D/q02/report.md,question_artifacts/2018/D/q02/ev_adoption_charger_plan.csv
2018-D,2018,D,q03,"US urban, suburban, and rural station need","Estimate how many charging stations are needed if all US personal passenger vehicles switched to electric, and distribute them across urban, suburban, and rural areas.",Allocate 90-percent-adoption chargers across region types using auditable vehicle-share and density factors.,official_statement_parameters,question_solutions/2018/D/q03/solution.py,question_results/2018/D/q03/result.json,question_reports/2018/D/q03/report.md,question_artifacts/2018/D/q03/urban_suburban_rural_distribution.csv
2018-D,2018,D,q04,Instant full-migration placement plan,"Determine optimal number, placement, and distribution if a country could migrate all personal passenger vehicles to electric instantly.",Use region-type distribution and corridor-coverage rules to document the full-migration placement plan.,official_statement_parameters,question_solutions/2018/D/q04/solution.py,question_results/2018/D/q04/result.json,question_reports/2018/D/q04/report.md,question_artifacts/2018/D/q04/urban_suburban_rural_distribution.csv
2018-D,2018,D,q05,Network plan shaping factors,Identify the key factors shaping the charging station plan.,"Tie charger counts to vehicle stock, EV share, public-charger ratio, fast-charger ratio, and regional demand.",official_statement_parameters,question_solutions/2018/D/q05/solution.py,question_results/2018/D/q05/result.json,question_reports/2018/D/q05/report.md,question_artifacts/2018/D/q05/ev_adoption_charger_plan.csv
2018-D,2018,D,q06,Charger investment proposal,Propose how the country should invest in chargers.,Stage investment by adoption milestone while keeping rural corridor coverage in every phase.,official_statement_parameters,question_solutions/2018/D/q06/solution.py,question_results/2018/D/q06/result.json,question_reports/2018/D/q06/report.md,question_artifacts/2018/D/q06/investment_timeline.csv
2018-D,2018,D,q07,"City-first, rural-first, or mixed build order","Decide whether to build all city-based chargers first, all rural chargers first, or a mix of both.",Use the investment timeline and regional distribution to justify a mixed build sequence.,official_statement_parameters,question_solutions/2018/D/q07/solution.py,question_results/2018/D/q07/result.json,question_reports/2018/D/q07/report.md,question_artifacts/2018/D/q07/investment_timeline.csv
2018-D,2018,D,q08,Build ahead of demand or respond to purchases,Determine whether to build chargers first or in response to electric vehicle purchases.,Use a minimum-coverage plus demand-response rule from the staged investment plan.,official_statement_parameters,question_solutions/2018/D/q08/solution.py,question_results/2018/D/q08/result.json,question_reports/2018/D/q08/report.md,question_artifacts/2018/D/q08/investment_timeline.csv
2018-D,2018,D,q09,Growth plan shaping factors,Identify the key factors that shaped the proposed charging station growth plan.,Summarize the adoption and region-type frontier that drives the network growth plan.,official_statement_parameters,question_solutions/2018/D/q09/solution.py,question_results/2018/D/q09/result.json,question_reports/2018/D/q09/report.md,question_artifacts/2018/D/q09/charging_network_frontier.png
2018-D,2018,D,q10,Full evolution timeline,Propose a timeline for the full evolution to electric vehicles.,Use milestone EV shares and charger investment to stage the transition through 2050.,official_statement_parameters,question_solutions/2018/D/q10/solution.py,question_results/2018/D/q10/result.json,question_reports/2018/D/q10/report.md,question_artifacts/2018/D/q10/investment_timeline.csv
2018-D,2018,D,q11,Timeline shaping factors,Identify the key factors shaping the proposed growth timeline.,"Explain the role of vehicle stock, grid readiness, public charger ratios, and adoption thresholds.",official_statement_parameters,question_solutions/2018/D/q11/solution.py,question_results/2018/D/q11/result.json,question_reports/2018/D/q11/report.md,question_artifacts/2018/D/q11/investment_timeline.csv
2018-D,2018,D,q12,Transferability to other countries,Assess whether the charging-network growth plan applies to other countries.,"Score transferability by urbanization, grid reliability, and highway density.",official_statement_parameters,question_solutions/2018/D/q12/solution.py,question_results/2018/D/q12/result.json,question_reports/2018/D/q12/report.md,question_artifacts/2018/D/q12/country_transferability.csv
2018-E,2018,E,q01,Climate-fragility classification model,Develop a model that determines country fragility while measuring climate-change impact.,"Combine governance, social fragmentation, climate exposure, and adaptive capacity into fragile, vulnerable, and stable classifications.",official_statement_parameters,question_solutions/2018/E/q01/solution.py,question_results/2018/E/q01/result.json,question_reports/2018/E/q01/report.md,question_artifacts/2018/E/q01/fragility_climate_scores.csv
2018-E,2018,E,q02,Fragile state case without climate effects,Select a top-ten fragile state and show how climate change may have increased its fragility.,Compare Yemen's climate-influenced fragility score with a reduced-climate counterfactual.,official_statement_parameters,question_solutions/2018/E/q02/solution.py,question_results/2018/E/q02/result.json,question_reports/2018/E/q02/report.md,question_artifacts/2018/E/q02/fragility_climate_scores.csv
2018-E,2018,E,q03,Non-top-ten tipping point,Apply the model to a non-top-ten state and predict when climate change may push it to become more fragile.,Project Jordan's fragility under rising climate multipliers and identify a tipping year.,official_statement_parameters,question_solutions/2018/E/q03/solution.py,question_results/2018/E/q03/result.json,question_reports/2018/E/q03/report.md,question_artifacts/2018/E/q03/tipping_point_projection.csv
2018-E,2018,E,q04,State-driven interventions and scale transfer,Show which state-driven interventions could mitigate climate-fragility risk and consider model use for smaller or larger states.,"Rank intervention cost-effectiveness and document city, country, and continent scale modifications.",official_statement_parameters,question_solutions/2018/E/q04/solution.py,question_results/2018/E/q04/result.json,question_reports/2018/E/q04/report.md,question_artifacts/2018/E/q04/scale_transfer_rules.csv
